frame_num,gps_utc_time,gps_latitude,gps_longitude,gps_north,gps_east,gps_ground_speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,crash
226,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,48,9,-55,363,52,830,8.5,no crash
227,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,35,3,-42,363,-658,937,8.5,no crash
228,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,30,7,-34,-39,-625,557,8.4375,no crash
229,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,19,7,-36,-222,-247,740,8.4375,no crash
230,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,23,3,-63,-902,510,830,8.5,no crash
231,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,-32752,32752,-72,-564,1337,664,8.5,no crash
232,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,-32729,32742,-66,589,218,50,8.4375,no crash
233,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,-32729,32764,-45,1453,-1505,-454,8.4375,no crash
234,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,-32720,32767,-36,792,-383,-712,8.4375,no crash
235,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32729,32766,-36,28,348,-607,8.4375,no crash
236,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32744,32755,-52,-755,-862,8,8.4375,no crash
237,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32733,32743,-66,-803,551,441,8.4375,no crash
238,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32711,32760,-85,401,597,738,8.4375,no crash
239,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,47,15,-52,-469,104,1134,8.4375,no crash
240,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,51,12,-49,817,518,1093,8.375,no crash
241,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,51,0,-36,-510,-57,1021,8.375,no crash
242,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,31,3,-36,-1242,-140,482,8.375,no crash
243,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32752,32767,-50,-1097,688,854,8.375,no crash
244,0x0ABCCF50,0x029630D0,0x04B90DE6,1,0,0x000000F5,-32756,32753,-69,-1257,346,1118,8.375,no crash
245,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32730,32748,-76,-521,1316,597,8.375,no crash
246,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32720,32755,-48,718,-1346,311,8.375,no crash
247,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32729,32760,-31,1434,-1283,-154,8.375,no crash
248,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32743,32756,-36,575,-740,-121,8.375,no crash
249,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32751,32760,-41,-994,-1233,325,8.375,no crash
250,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,-32745,32752,-66,316,-51,616,8.375,no crash
251,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,24,12,-73,47,-585,1069,8.375,no crash
252,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,38,12,-58,926,567,1428,8.375,no crash
253,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,51,22,-45,652,1019,796,8.375,no crash
254,0x0ABCD338,0x029630D3,0x04B90DED,1,0,0x000000F1,44,7,-39,-374,-668,944,8.375,no crash
255,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,31,7,-36,-931,-528,687,8.375,no crash
256,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,12,9,-45,-1011,-348,505,8.4375,no crash
257,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32754,32764,-58,-689,576,134,8.4375,no crash
258,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32749,32745,-72,-900,2045,-108,8.4375,no crash
259,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32753,32764,-57,762,-706,-305,8.4375,no crash
260,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32730,32764,-37,1838,-1122,-1200,8.4375,no crash
261,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32724,32766,-32,325,-914,-1356,8.375,no crash
262,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,32,7,-31,-662,-296,-551,8.375,no crash
263,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,-32744,32767,-49,-315,-655,867,8.375,no crash
264,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,16,3,-68,-176,-79,1250,8.375,no crash
265,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,46,3,-84,1627,1368,1482,8.375,no crash
266,0x0ABCD720,0x029630D6,0x04B90DF3,1,0,0x000000ED,56,23,-60,266,507,1780,8.4375,no crash
267,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,38,17,-40,779,-203,1127,8.4375,no crash
268,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,36,7,-33,-315,-38,921,8.4375,no crash
269,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,17,8,-40,-963,-159,-206,8.4375,no crash
270,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,-32749,32761,-68,-1301,1083,-464,8.4375,no crash
271,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,-32756,32753,-73,-1391,1038,-681,8.4375,no crash
272,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,-32733,32756,-80,818,-581,-697,8.4375,no crash
273,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,-32716,32766,-40,1036,-321,-1544,8.4375,no crash
274,0x0ABCDB08,0x029630DA,0x04B90DF5,1,0,0x000000EB,-32727,32764,-33,1153,-975,-1931,8.4375,no crash
275,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,-32741,32764,-29,285,-536,-1298,8.4375,no crash
276,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,9,0,-40,-1061,-560,-818,8.4375,no crash
277,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,-32753,32760,-66,-861,1136,-528,8.4375,no crash
278,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,30,15,-80,658,-283,260,8.4375,no crash
279,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,27,27,-45,125,-118,916,8.4375,no crash
280,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,39,25,-49,966,1158,1044,8.4375,no crash
281,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,31,12,-25,-175,-6,845,8.4375,no crash
282,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,27,8,-34,-495,-156,627,8.4375,no crash
283,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,19,4,-58,-1100,485,554,8.4375,no crash
284,0x0ABCDEF0,0x029630E6,0x04B90DFC,1,0,0x000000F2,-32761,32755,-71,-2283,853,218,8.4375,no crash
285,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32744,32752,-74,721,1283,385,8.5,no crash
286,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32729,32759,-49,1564,297,-994,8.5,no crash
287,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32736,32767,-17,836,-1112,-489,8.4375,no crash
288,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32745,32760,-33,-339,-639,-346,8.4375,no crash
289,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32749,32756,-53,-219,-1255,873,8.4375,no crash
290,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,20,14,-71,937,-612,1968,8.4375,no crash
291,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,-32729,32767,-80,945,1850,1492,8.4375,no crash
292,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,44,25,-53,-1089,1080,1429,8.4375,no crash
293,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,28,12,-29,890,-397,711,8.4375,no crash
294,0x0ABCE2D8,0x029630F2,0x04B90E0A,1,0,0x000000FB,31,7,-32,249,137,140,8.4375,no crash
295,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,12,4,-40,-1130,273,-69,8.4375,no crash
296,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32748,32753,-65,-490,936,-402,8.4375,no crash
297,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32740,32745,-76,-278,1723,-800,8.5,no crash
298,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32753,32760,-55,970,140,-1388,8.5,no crash
299,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32717,32764,-40,2796,-1103,-1554,8.4375,no crash
300,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32729,32764,-25,656,-958,-1201,8.4375,no crash
301,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32737,32759,-47,-1362,-992,-112,8.4375,no crash
302,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,-32720,32758,-73,-249,-84,1227,8.4375,no crash
303,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,40,14,-79,-352,-590,1891,8.4375,no crash
304,0x0ABCE6C0,0x029630FC,0x04B90E15,1,0,0x00000100,31,19,-49,658,880,1895,8.4375,no crash
305,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,46,11,-40,585,980,525,8.4375,no crash
306,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32737,32764,-31,-755,-461,28,8.4375,no crash
307,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,27,3,-36,-350,-89,445,8.4375,no crash
308,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32765,32760,-41,-1116,958,561,8.4375,no crash
309,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32754,32750,-61,-81,-73,-451,8.4375,no crash
310,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32737,32743,-65,321,1540,-22,8.4375,no crash
311,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32752,32755,-57,-347,-1005,-903,8.4375,no crash
312,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32728,32757,-45,1580,-1155,-1232,8.4375,no crash
313,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32733,32755,-24,674,-1433,-1307,8.4375,no crash
314,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32745,32752,-40,-1362,-1107,-915,8.4375,no crash
315,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,-32728,32764,-74,139,-401,747,8.4375,no crash
316,0x0ABCEAA8,0x029630FD,0x04B90E16,1,0,0x000000FA,40,15,-84,1535,-283,734,8.375,no crash
317,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,20,16,-45,381,688,586,8.375,no crash
318,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,39,28,-42,78,740,630,8.375,no crash
319,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,24,9,-32,-775,724,-374,8.4375,no crash
320,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,24,12,-39,559,-259,94,8.4375,no crash
321,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,22,8,-56,-476,618,335,8.4375,no crash
322,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,-32740,32760,-77,-1957,568,318,8.4375,no crash
323,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,-32737,32742,-65,-335,2042,-395,8.4375,no crash
324,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,-32738,32758,-40,1637,-651,-907,8.4375,no crash
325,0x0ABCEE90,0x029630FC,0x04B90E14,1,0,0x000000F1,-32720,32760,-45,2595,-431,-246,8.4375,no crash
326,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,-32720,32764,-32,462,-257,63,8.4375,no crash
327,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,-32743,32755,-49,-1308,-812,115,8.4375,no crash
328,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,-32737,32753,-76,-389,-601,846,8.375,no crash
329,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,-32730,32764,-81,412,188,1404,8.375,no crash
330,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,40,19,-40,41,-192,1626,8.375,no crash
331,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,46,20,-47,771,605,1178,8.375,no crash
332,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,39,12,-31,-1130,-258,925,8.375,no crash
333,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,31,15,-32,-46,-726,881,8.4375,no crash
334,0x0ABCF278,0x029630FB,0x04B90E15,1,0,0x000000E9,24,6,-64,5,451,1465,8.4375,no crash
335,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32761,32761,-77,-1837,239,709,8.4375,no crash
336,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32733,32752,-81,1799,62,243,8.4375,no crash
337,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32709,32761,-42,763,-879,-346,8.4375,no crash
338,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,39,1,-16,-555,-564,-688,8.4375,no crash
339,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,49,4,-20,-159,82,48,8.4375,no crash
340,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32744,32759,-44,462,-704,1446,8.4375,no crash
341,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32733,32766,-85,65,-293,1633,8.4375,no crash
342,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,-32690,32767,-106,1613,1418,2581,8.4375,no crash
343,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,60,28,-58,-1351,-153,2261,8.4375,no crash
344,0x0ABCF660,0x029630F9,0x04B90E17,1,0,0x000000E0,41,24,-41,-249,-75,1407,8.4375,no crash
345,0x0ABCFA48,0x029630FC,0x04B90E1F,1,0,0x000000DE,35,1,-34,-1203,-11,682,8.5,no crash
346,0x0ABCFA48,0x029630FC,0x04B90E1F,1,0,0x000000DE,24,7,-34,-675,-63,342,8.5,no crash
347,0x0ABCFA48,0x029630FC,0x04B90E1F,1,0,0x000000DE,-32745,32761,-60,-123,811,351,8.5,no crash
